x2	y2
4.302694136	84.91657016
4.326465927	84.91657016
4.350237718	84.91657016
4.374009508	84.91657016
4.397781299	84.45422949
4.42155309	83.99188882
4.445324881	83.37543459
4.469096672	82.6048668
4.492868462	82.29663969
4.516640253	81.83429901
4.540412044	81.5260719
4.564183835	81.06373123
4.587955626	79.21436854
4.611727416	78.75202786
4.635499207	78.28968719
4.659270998	77.82734652
4.683042789	77.5191194
4.70681458	77.36500585
4.73058637	77.05677873
4.754358161	76.90266518
4.778129952	76.59443806
4.801901743	76.13209739
4.825673534	75.82387027
4.849445324	75.51564316
4.873217115	75.3615296
4.896988906	75.05330249
4.920760697	74.74507537
4.944532488	73.82039403
4.968304279	73.04982624
4.992076069	72.74159912
5.01584786	72.27925845
5.039619651	71.81691778
5.063391442	71.35457711
5.087163233	70.89223643
5.110935023	70.58400932
5.134706814	70.42989576
5.158478605	70.2757822
5.182250396	70.12166865
5.206022187	69.96755509
5.229793977	69.81344153
5.253565768	69.65932797
5.277337559	69.50521442
5.30110935	69.1969873
5.324881141	69.04287374
5.348652931	68.88876019
5.372424722	68.73464663
5.396196513	68.73464663
5.419968304	68.58053307
5.443740095	68.42641951
5.467511885	68.27230596
5.491283676	68.1181924
5.515055467	67.80996528
5.538827258	67.65585173
5.562599049	67.50173817
5.586370839	67.34762461
5.61014263	67.34762461
5.633914421	67.19351105
5.657686212	67.0393975
5.681458003	67.0393975
5.705229794	66.88528394
5.729001584	66.88528394
5.752773375	66.88528394
5.776545166	66.88528394
5.800316957	67.0393975
5.824088748	67.0393975
5.847860538	67.19351105
5.871632329	67.19351105
5.89540412	67.34762461
5.919175911	67.34762461
5.942947702	67.34762461
5.966719492	67.50173817
5.990491283	67.50173817
6.014263074	67.50173817
6.038034865	67.50173817
6.061806656	67.65585173
6.085578446	67.65585173
6.109350237	67.65585173
6.133122028	67.65585173
6.156893819	67.65585173
6.18066561	67.65585173
6.2044374	67.80996528
6.228209191	67.96407884
6.251980982	68.1181924
6.275752773	68.1181924
6.299524564	68.27230596
6.323296354	68.42641951
6.347068145	68.42641951
6.370839936	68.58053307
6.394611727	68.73464663
6.418383518	68.88876019
6.442155309	69.04287374
6.465927099	69.04287374
6.48969889	69.35110086
6.513470681	69.50521442
6.537242472	69.65932797
6.561014263	69.81344153
6.584786053	69.96755509
6.608557844	69.96755509
6.632329635	70.2757822
6.656101426	70.42989576
6.679873217	70.73812288
6.703645007	70.89223643
6.727416798	71.35457711
6.751188589	71.81691778
6.77496038	72.27925845
6.798732171	72.58748557
6.822503961	72.74159912
6.846275752	72.89571268
6.870047543	73.2039398
6.893819334	73.35805335
6.917591125	73.66628047
6.941362915	73.82039403
6.965134706	74.2827347
6.988906497	74.74507537
7.012678288	75.05330249
7.036450079	75.20741604
7.060221869	75.3615296
7.08399366	75.82387027
7.107765451	76.28621095
7.131537242	76.59443806
7.155309033	76.74855162
7.179080824	76.90266518
7.202852614	77.21089229
7.226624405	77.98146008
7.250396196	78.75202786
7.274167987	79.21436854
7.297939778	79.36848209
7.321711568	79.67670921
7.345483359	79.83082277
7.36925515	80.13904988
7.393026941	80.29316344
7.416798732	80.60139055
7.440570522	80.90961767
7.464342313	81.5260719
7.488114104	82.14252613
7.511885895	82.29663969
7.535657686	82.6048668
7.559429476	82.75898036
7.583201267	83.06720747
7.606973058	83.6836617
7.630744849	84.45422949
7.65451664	84.91657016
7.67828843	85.22479728
7.702060221	85.37891084
7.725832012	85.84125151
7.749603803	86.14947862
7.773375594	86.6118193
7.797147384	87.07415997
7.820919175	87.38238708
7.844690966	87.84472776
7.868462757	88.30706843
7.892234548	88.7694091
7.916006339	89.07763621
7.939778129	89.53997689
7.96354992	90.00231756
7.987321711	90.31054467
8.011093502	90.77288535
8.034865293	91.08111246
8.058637083	91.54345313
8.082408874	91.85168025
8.106180665	92.31402092
8.129952456	92.62224804
8.153724247	92.93047515
8.177496037	93.23870227
8.201267828	93.39281582
8.225039619	93.70104294
8.24881141	93.8551565
8.272583201	94.16338361
8.296354991	94.47161073
8.320126782	94.62572428
8.343898573	94.77983784
8.367670364	95.08806496
8.391442155	95.24217851
8.415213945	95.39629207
8.438985736	95.55040563
8.462757527	95.70451919
8.486529318	95.85863274
8.510301109	96.0127463
8.534072899	96.16685986
8.55784469	96.32097342
8.581616481	96.47508697
8.605388272	96.62920053
8.629160063	96.78331409
8.652931854	96.78331409
8.676703644	96.93742765
8.700475435	97.0915412
8.724247226	97.0915412
8.748019017	97.24565476
8.771790808	97.24565476
8.795562598	97.39976832
8.819334389	97.39976832
8.84310618	97.39976832
8.866877971	97.55388188
8.890649762	97.55388188
8.914421552	97.55388188
8.938193343	97.70799543
8.961965134	97.70799543
8.985736925	97.70799543
9.009508716	97.70799543
9.033280506	97.70799543
9.057052297	97.86210899
9.080824088	97.86210899
9.104595879	97.86210899
9.12836767	97.86210899
9.15213946	97.86210899
9.175911251	97.70799543
9.199683042	97.70799543
9.223454833	97.70799543
9.247226624	97.55388188
9.270998414	97.55388188
9.294770205	97.39976832
9.318541996	97.24565476
9.342313787	97.0915412
9.366085578	97.0915412
9.389857369	96.93742765
9.413629159	96.78331409
9.43740095	96.78331409
9.461172741	96.62920053
9.484944532	96.47508697
9.508716323	96.47508697
9.532488113	96.32097342
9.556259904	96.16685986
9.580031695	96.0127463
9.603803486	95.85863274
9.627575277	95.55040563
9.651347067	95.39629207
9.675118858	95.08806496
9.698890649	94.77983784
9.72266244	94.62572428
9.746434231	94.47161073
9.770206021	94.16338361
9.793977812	93.8551565
9.817749603	93.54692938
9.841521394	93.23870227
9.865293185	93.08458871
9.889064975	92.77636159
9.912836766	92.46813448
9.936608557	92.15990736
9.960380348	92.00579381
9.984152139	91.69756669
10.00792393	91.38933958
10.03169572	91.08111246
10.05546751	90.77288535
10.0792393	90.46465823
10.10301109	90.31054467
10.12678288	90.00231756
10.15055467	89.69409044
10.17432647	89.53997689
10.19809826	89.23174977
10.22187005	88.92352266
10.24564184	88.61529554
10.26941363	87.99884131
10.29318542	87.38238708
10.31695721	87.22827353
10.340729	86.92004641
10.36450079	86.6118193
10.38827258	86.45770574
10.41204437	86.30359218
10.43581616	85.99536507
10.45958795	85.84125151
10.48335975	85.53302439
10.50713154	85.37891084
10.53090333	85.07068372
10.55467512	84.91657016
10.57844691	84.76245661
10.6022187	84.45422949
10.62599049	84.30011593
10.64976228	83.99188882
10.67353407	83.52954815
10.69730586	83.06720747
10.72107765	83.06720747
10.74484944	82.91309392
10.76862124	82.75898036
10.79239303	82.75898036
10.81616482	82.75898036
10.83993661	82.75898036
10.8637084	82.75898036
10.88748019	82.75898036
10.91125198	82.6048668
10.93502377	82.6048668
10.95879556	82.6048668
10.98256735	82.6048668
11.00633914	82.75898036
11.03011093	82.75898036
11.05388272	82.75898036
11.07765452	82.75898036
