x3	y3
11.10142631	82.91309392
11.1251981	82.91309392
11.14896989	82.91309392
11.17274168	82.91309392
11.19651347	82.91309392
11.22028526	82.91309392
11.24405705	82.91309392
11.26782884	82.91309392
11.29160063	82.75898036
11.31537242	82.75898036
11.33914421	82.6048668
11.36291601	82.45075324
11.3866878	82.45075324
11.41045959	82.29663969
11.43423138	82.29663969
11.45800317	82.29663969
11.48177496	82.29663969
11.50554675	82.29663969
11.52931854	82.29663969
11.55309033	82.29663969
11.57686212	82.29663969
11.60063391	82.29663969
11.6244057	82.45075324
11.6481775	82.6048668
11.67194929	82.75898036
11.69572108	82.91309392
11.71949287	83.06720747
11.74326466	83.22132103
11.76703645	83.37543459
11.79080824	83.52954815
11.81458003	83.6836617
11.83835182	83.83777526
11.86212361	83.99188882
11.8858954	84.14600238
11.90966719	84.30011593
11.93343898	84.45422949
11.95721078	84.60834305
11.98098257	85.07068372
12.00475436	85.37891084
12.02852615	85.53302439
12.05229794	85.84125151
12.07606973	85.99536507
12.09984152	86.14947862
12.12361331	86.30359218
12.1473851	86.30359218
12.17115689	86.6118193
12.19492868	86.6118193
12.21870047	86.92004641
12.24247227	87.22827353
12.26624406	87.53650064
12.29001585	87.99884131
12.31378764	88.46118199
12.33755943	88.61529554
12.36133122	88.92352266
12.38510301	89.07763621
12.4088748	89.23174977
12.43264659	89.38586333
12.45641838	89.69409044
12.48019017	90.00231756
12.50396196	90.46465823
12.52773375	90.9269989
12.55150555	91.23522602
12.57527734	91.54345313
12.59904913	91.69756669
12.62282092	91.85168025
12.64659271	92.31402092
12.6703645	92.77636159
12.69413629	93.23870227
12.71790808	93.70104294
12.74167987	94.00927005
12.76545166	94.31749717
12.78922345	94.47161073
12.81299524	94.77983784
12.83676704	95.08806496
12.86053883	95.39629207
12.88431062	95.55040563
12.90808241	95.85863274
12.9318542	96.32097342
12.95562599	97.39976832
12.97939778	98.17033611
13.00316957	98.47856322
13.02694136	98.78679034
13.05071315	99.09501745
13.07448494	99.40324457
13.09825673	99.55735812
13.12202853	99.86558524
13.14580032	100.3279259
13.16957211	101.0984937
13.1933439	101.7149479
13.21711569	102.1772886
13.24088748	102.4855157
13.26465927	102.7937428
13.28843106	103.4101971
13.31220285	104.0266513
13.33597464	104.488992
13.35974643	104.6431055
13.38351822	104.9513326
13.40729001	105.1054462
13.43106181	105.4136733
13.4548336	106.0301275
13.47860539	106.4924682
13.50237718	106.8006953
13.52614897	107.1089224
13.54992076	107.4171496
13.57369255	107.7253767
13.59746434	108.4959445
13.62123613	108.9582851
13.64500792	109.2665122
13.66877971	109.4206258
13.6925515	109.5747394
13.7163233	109.7288529
13.74009509	109.8829665
13.76386688	110.03708
13.78763867	110.4994207
13.81141046	110.8076478
13.83518225	111.1158749
13.85895404	111.2699885
13.88272583	111.5782156
13.90649762	111.8864427
13.93026941	112.0405563
13.9540412	112.5028969
13.97781299	112.8111241
14.00158478	112.9652376
14.02535658	113.1193512
14.04912837	113.2734647
14.07290016	113.4275783
14.09667195	113.5816919
14.12044374	113.7358054
14.14421553	113.7358054
14.16798732	113.889919
14.19175911	114.1981461
14.2155309	114.3522596
14.23930269	114.5063732
14.26307448	114.6604868
14.28684627	114.6604868
14.31061807	114.8146003
14.33438986	114.9687139
