x5	y5
17.47226624	133.0000001
17.49603803	133.0000001
17.51980982	133.0000001
17.54358162	133.0000001
17.56735341	133.0000001
17.5911252	133.0000001
17.61489699	133.0000001
17.63866878	132.8458865
17.66244057	132.8458865
17.68621236	132.5376594
17.70998415	131.9212052
17.73375594	131.304751
17.75752773	130.8424103
17.78129952	130.3800696
17.80507131	129.7636154
17.8288431	123.290846
17.8526149	117.8968715
17.87638669	116.8180766
17.90015848	112.9652376
17.92393027	112.0405563
17.94770206	111.424102
17.97147385	110.6535343
17.99524564	107.7253767
18.01901743	107.263036
18.04278922	105.4136733
18.06656101	104.7972191
18.0903328	103.1019699
18.11410459	102.7937428
18.13787639	102.4855157
18.16164818	95.55040563
18.18541997	95.08806496
18.20919176	93.39281582
18.23296355	92.77636159
18.25673534	90.9269989
18.28050713	90.61877179
18.30427892	90.15643112
18.32805071	89.69409044
18.3518225	89.38586333
