x1	y1
0	0.154113557
0.023771791	0.770567787
0.047543582	1.541135575
0.071315372	2.003476247
0.095087163	2.465816919
0.118858954	2.774044034
0.142630745	3.082271149
0.166402536	3.390498264
0.190174326	3.544611822
0.213946117	3.852838937
0.237717908	4.161066052
0.261489699	4.777520281
0.28526149	6.010428741
0.30903328	6.935110086
0.332805071	7.705677873
0.356576862	8.168018546
0.380348653	8.630359218
0.404120444	8.938586333
0.427892235	9.246813448
0.451664025	9.555040563
0.475435816	9.863267678
0.499207607	10.47972191
0.522979398	11.09617614
0.546751189	11.71263037
0.570522979	12.48319815
0.59429477	13.09965238
0.618066561	13.56199306
0.641838352	13.87022017
0.665610143	14.17844729
0.689381933	14.4866744
0.713153724	14.79490152
0.736925515	16.64426421
0.760697306	16.95249132
0.784469097	17.10660488
0.808240887	17.41483199
0.832012678	17.72305911
0.855784469	19.72653536
0.87955626	20.49710314
0.903328051	20.95944382
0.927099841	21.57589805
0.950871632	22.03823872
0.974643423	22.34646583
0.998415214	22.8088065
1.022187005	23.27114718
1.045958795	23.73348785
1.069730586	24.34994208
1.093502377	24.96639631
1.117274168	25.42873698
1.141045959	26.04519121
1.16481775	26.66164544
1.18858954	27.12398611
1.212361331	27.74044034
1.236133122	28.04866746
1.259904913	28.35689457
1.283676704	28.66512169
1.307448494	28.81923525
1.331220285	29.12746236
1.354992076	29.58980303
1.378763867	30.05214371
1.402535658	30.97682505
1.426307448	31.9015064
1.450079239	32.67207418
1.47385103	33.28852841
1.497622821	33.59675553
1.521394612	34.0590962
1.545166402	34.36732331
1.568938193	34.67555043
1.592709984	35.1378911
1.616481775	36.06257245
1.640253566	37.14136735
1.664025356	37.60370802
1.687797147	38.06604869
1.711568938	38.37427581
1.735340729	38.68250292
1.75911252	39.29895715
1.78288431	40.06952494
1.806656101	40.84009273
1.830427892	41.3024334
1.854199683	41.76477407
1.877971474	42.3812283
1.901743265	42.99768253
1.925515055	43.46002321
1.949286846	44.07647744
1.973058637	44.69293166
1.996830428	45.15527234
2.020602219	45.77172657
2.044374009	46.23406724
2.0681458	46.69640791
2.091917591	47.15874858
2.115689382	47.62108926
2.139461173	48.08342993
2.163232963	48.5457706
2.187004754	49.00811127
2.210776545	49.47045195
2.234548336	50.08690618
2.258320127	50.54924685
2.282091917	51.01158752
2.305863708	51.47392819
2.329635499	51.93626887
2.35340729	52.39860954
2.377179081	52.86095021
2.400950871	53.32329088
2.424722662	53.78563156
2.448494453	54.24797223
2.472266244	54.7103129
2.496038035	55.32676713
2.519809825	55.7891078
2.543581616	56.25144847
2.567353407	56.71378915
2.591125198	57.17612982
2.614896989	57.63847049
2.63866878	58.10081116
2.66244057	58.40903828
2.686212361	58.87137895
2.709984152	59.17960607
2.733755943	59.48783318
2.757527734	59.7960603
2.781299524	60.25840097
2.805071315	60.8748552
2.828843106	61.9536501
2.852614897	62.57010433
2.876386688	63.032445
2.900158478	63.34067212
2.923930269	63.80301279
2.94770206	64.26535346
2.971473851	64.57358058
2.995245642	64.88180769
3.019017432	65.19003481
3.042789223	65.65237548
3.066561014	66.11471615
3.090332805	66.57705682
3.114104596	67.0393975
3.137876386	67.34762461
3.161648177	67.80996528
3.185419968	67.96407884
3.209191759	68.27230596
3.23296355	68.58053307
3.25673534	68.88876019
3.280507131	69.50521442
3.304278922	70.2757822
3.328050713	70.73812288
3.351822504	71.20046355
3.375594295	71.50869066
3.399366085	71.97103134
3.423137876	72.27925845
3.446909667	72.58748557
3.470681458	72.89571268
3.494453249	73.35805335
3.518225039	73.66628047
3.54199683	74.12862114
3.565768621	74.43684826
3.589540412	74.74507537
3.613312203	75.51564316
3.637083993	76.13209739
3.660855784	76.28621095
3.684627575	76.59443806
3.708399366	76.74855162
3.732171157	77.05677873
3.755942947	77.36500585
3.779714738	77.82734652
3.803486529	78.13557363
3.82725832	78.59791431
3.851030111	78.90614142
3.874801901	79.21436854
3.898573692	79.52259565
3.922345483	80.29316344
3.946117274	80.60139055
3.969889065	80.90961767
3.993660855	81.21784478
4.017432646	81.37195834
4.041204437	81.5260719
4.064976228	81.68018546
4.088748019	81.98841257
4.112519809	82.29663969
4.1362916	82.6048668
4.160063391	83.22132103
4.183835182	83.6836617
4.207606973	83.99188882
4.231378764	84.30011593
4.255150554	84.45422949
4.278922345	84.76245661
