x6	y6
18.37559429	89.23174977
18.39936608	89.07763621
18.42313787	89.07763621
18.44690967	88.92352266
18.47068146	88.92352266
18.49445325	88.7694091
18.51822504	88.7694091
18.54199683	88.7694091
18.56576862	88.7694091
18.58954041	88.7694091
18.6133122	88.7694091
18.63708399	88.7694091
18.66085578	88.7694091
18.68462757	88.7694091
18.70839936	88.92352266
18.73217116	88.92352266
18.75594295	89.07763621
18.77971474	89.23174977
18.80348653	89.23174977
18.82725832	89.38586333
18.85103011	89.53997689
18.8748019	89.53997689
18.89857369	89.69409044
18.92234548	89.848204
18.94611727	89.848204
18.96988906	90.00231756
18.99366085	90.15643112
19.01743265	90.31054467
19.04120444	90.46465823
19.06497623	90.61877179
19.08874802	90.77288535
19.11251981	90.9269989
19.1362916	91.08111246
19.16006339	91.23522602
19.18383518	91.38933958
19.20760697	91.54345313
19.23137876	91.85168025
19.25515055	92.00579381
19.27892234	92.31402092
19.30269413	92.62224804
19.32646593	92.93047515
19.35023772	93.23870227
19.37400951	93.54692938
19.3977813	93.70104294
19.42155309	93.8551565
19.44532488	94.16338361
19.46909667	94.31749717
19.49286846	94.47161073
19.51664025	94.62572428
19.54041204	94.77983784
19.56418383	94.9339514
19.58795562	95.24217851
19.61172742	95.39629207
19.63549921	95.70451919
19.659271	96.16685986
19.68304279	96.47508697
19.70681458	96.78331409
19.73058637	97.24565476
19.75435816	97.55388188
19.77812995	97.86210899
19.80190174	98.01622255
19.82567353	98.32444966
19.84944532	98.47856322
19.87321711	98.63267678
19.8969889	98.78679034
19.9207607	98.94090389
19.94453249	99.09501745
19.96830428	99.24913101
19.99207607	99.40324457
20.01584786	99.40324457
20.03961965	99.55735812
20.06339144	99.71147168
20.08716323	99.71147168
20.11093502	99.86558524
20.13470681	100.0196988
20.1584786	100.1738124
20.18225039	100.3279259
20.20602219	100.4820395
20.22979398	100.636153
20.25356577	100.7902666
20.27733756	100.9443801
20.30110935	100.9443801
20.32488114	101.0984937
20.34865293	101.2526073
20.37242472	101.2526073
20.39619651	101.4067208
20.4199683	101.4067208
20.44374009	101.5608344
20.46751188	101.7149479
20.49128368	101.7149479
20.51505547	101.8690615
20.53882726	101.8690615
20.56259905	101.8690615
20.58637084	102.023175
20.61014263	102.023175
20.63391442	102.023175
