x4	y4
14.35816165	114.9687139
14.38193344	115.1228274
14.40570523	115.1228274
14.42947702	115.1228274
14.45324881	115.1228274
14.4770206	115.1228274
14.50079239	114.9687139
14.52456418	114.9687139
14.54833597	114.9687139
14.57210776	114.8146003
14.59587956	114.8146003
14.61965135	114.6604868
14.64342314	114.6604868
14.66719493	114.5063732
14.69096672	114.3522596
14.71473851	114.1981461
14.7385103	114.0440325
14.76228209	113.7358054
14.78605388	112.9652376
14.80982567	112.1946698
14.83359746	111.5782156
14.85736925	111.1158749
14.88114104	110.8076478
14.90491284	110.4994207
14.92868463	110.03708
14.95245642	109.7288529
14.97622821	109.1123987
15	107.8794902
15.02377179	107.7253767
15.04754358	107.4171496
15.07131537	107.263036
15.09508716	107.1089224
15.11885895	106.8006953
15.14263074	106.4924682
15.16640253	106.1842411
15.19017433	105.7219004
15.21394612	105.1054462
15.23771791	104.7972191
15.2614897	104.6431055
15.28526149	104.3348784
15.30903328	104.0266513
15.33280507	103.7184242
15.35657686	103.2560835
15.38034865	102.9478564
15.40412044	102.6396293
15.42789223	102.4855157
15.45166402	102.3314022
15.47543581	102.3314022
15.49920761	102.1772886
15.5229794	102.023175
15.54675119	102.023175
15.57052298	101.8690615
15.59429477	101.8690615
15.61806656	101.7149479
15.64183835	101.7149479
15.66561014	102.023175
15.68938193	102.1772886
15.71315372	102.3314022
15.73692551	102.6396293
15.7606973	103.2560835
15.7844691	103.8725377
15.80824089	104.1807648
15.83201268	104.488992
15.85578447	104.7972191
15.87955626	105.1054462
15.90332805	105.2595597
15.92709984	105.5677869
15.95087163	105.7219004
15.97464342	106.1842411
15.99841521	107.4171496
16.022187	108.3418309
16.04595879	108.9582851
16.06973059	109.2665122
16.09350238	109.5747394
16.11727417	111.8864427
16.14104596	112.5028969
16.16481775	112.8111241
16.18858954	112.9652376
16.21236133	113.4275783
16.23613312	113.7358054
16.25990491	114.0440325
16.2836767	114.5063732
16.30744849	115.276941
16.33122028	116.0475088
16.35499207	116.3557359
16.37876387	118.2050986
16.40253566	118.8215528
16.42630745	119.1297799
16.45007924	119.7462342
16.47385103	121.903824
16.49762282	122.5202782
16.52139461	122.9826189
16.5451664	123.290846
16.56893819	123.5990731
16.59270998	123.9073002
16.61648177	124.2155273
16.64025356	124.5237544
16.66402536	124.9860951
16.68779715	125.4484358
16.71156894	125.9107764
16.73534073	126.6813442
16.75911252	127.1436849
16.78288431	127.451912
16.8066561	127.7601391
16.83042789	128.0683663
16.85419968	128.3765934
16.87797147	128.5307069
16.90174326	128.838934
16.92551505	128.9930476
16.94928684	129.3012747
16.97305864	129.4553883
16.99683043	129.6095018
17.02060222	129.7636154
17.04437401	129.9177289
17.0681458	130.2259561
17.09191759	130.3800696
17.11568938	130.6882967
17.13946117	131.1506374
17.16323296	131.4588645
17.18700475	131.6129781
17.21077654	131.7670916
17.23454833	131.9212052
17.25832013	132.0753187
17.28209192	132.2294323
17.30586371	132.3835459
17.3296355	132.5376594
17.35340729	132.691773
17.37717908	132.691773
17.40095087	132.8458865
17.42472266	132.8458865
17.44849445	132.8458865
